"PlayerID","FirstName","LastName","Multiplicity"
8475361,"Jonas","Gustavsson",1
8475431,"Henrik","Karlsson",1
8475622,"Carter","Hutton",1
8475660,"Cam","Talbot",1
8475663,"Eddie","Lack",1
8475681,"Ben","Scrivens",1
8475683,"Sergei","Bobrovsky",1
8475717,"Calvin","Pickard",1
8475789,"Jack","Campbell",1
8475809,"Scott","Wedgewood",1
8475831,"Philipp","Grubauer",1
8475839,"Louis","Domingue",1
8475852,"Petr","Mrazek",1
8475883,"Frederik","Andersen",1
8475920,"Michael","Houser",1
8476234,"Keith","Kinkaid",1
8476243,"Iiro","Tarkki",1
8476316,"Laurent","Brossoit",1
8476319,"Nathan","Lieuwen",1
8476341,"Anton","Forsberg",1
8476343,"Garret","Sparks",1
8476412,"Jordan","Binnington",1
8476433,"Magnus","Hellberg",1
8476434,"John","Gibson",1
8476444,"Christopher","Gibson",1
8476509,"Maxime","Lagace",1
8476839,"Viktor","Fasth",1
8476844,"Niklas","Svedberg",1
8476846,"Cristopher","Nilstorp",1
8476861,"Oscar","Dansk",1
8476876,"Malcolm","Subban",1
8476883,"Andrei","Vasilevskiy",1
8476899,"Matt","Murray",1
8476903,"Jon","Gillies",1
8476904,"Chris","Driedger",1
8476914,"Joonas","Korpisalo",1
8476932,"Anthony","Stolarz",1
8476945,"Connor","Hellebuyck",1
8476992,"Marek","Mazanec",1
8476999,"Linus","Ullmark",1
8477035,"Matt","Tomkins",1
8477084,"Mackenzie","Skapski",1
8477180,"Aaron","Dell",1
8477202,"Andrew","Hammond",1
8477225,"Jared","Coreau",1
8477234,"Troy","Grosenick",1
8477237,"Mike","Condon",1
8477293,"Antti","Raanta",1
8477312,"Antoine","Bibeau",1
8477356,"Kristers","Gudlevskis",1
8477361,"Cal","Petersen",1
8477405,"Marcus","Hogberg",1
8477424,"Juuse","Saros",1
8477457,"Zach","Fucale",1
8477465,"Tristan","Jarry",1
8477480,"Eric","Comrie",1
8477484,"Spencer","Martin",1
8477831,"Pheonix","Copley",1
8477967,"Thatcher","Demko",1
